IncidentID;IncidentLabel;IncidentLabelId;DuurInMinuut;Prognose;LocatieHSLIndicatie;LocatieBetuwerouteIndicatie;LocatieRandstadIndicatie;TreinRijkarakteristiekSprinterIndicatie;TreinRijkarakteristiekGoederenIndicatie;PrognoseOverdagIndicatie;PrognoseKantoortijdIndicatie;PrognosePiektijdIndicatie;ProRailBedieningGebiedSoort;ProRailCalamiteitenRegio;TreinNSRLBCICDIndicatie;MateVanVervuiling
788330;Hinder door reiziger(s) of personeel door gedrag;148;13;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
790003;Hinder door reiziger(s) of personeel door gedrag;148;14;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Zuid;NULL;NULL
786485;Hinder door reiziger(s) of personeel door gedrag;148;14;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord;NULL;NULL
785873;Hinder door reiziger(s) of personeel door gedrag;148;14;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
783206;Hinder door reiziger(s) of personeel door gedrag;148;14;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
784296;Hinder door reiziger(s) of personeel door gedrag;148;15;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
783967;Hinder door reiziger(s) of personeel door gedrag;148;15;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
784162;Hinder door reiziger(s) of personeel door gedrag;148;15;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Noordoost;NULL;NULL
777984;Hinder door reiziger(s) of personeel door gedrag;148;15;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
778240;Hinder door reiziger(s) of personeel door gedrag;148;15;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Randstad Noord-Noord;NULL;NULL
778723;Hinder door reiziger(s) of personeel door gedrag;148;15;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
788880;Hinder door reiziger(s) of personeel door gedrag;148;15;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
788755;Hinder door reiziger(s) of personeel door gedrag;148;16;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
788823;Hinder door reiziger(s) of personeel door gedrag;148;16;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
788554;Hinder door reiziger(s) of personeel door gedrag;148;16;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
782224;Hinder door reiziger(s) of personeel door gedrag;148;16;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
782352;Hinder door reiziger(s) of personeel door gedrag;148;17;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
785703;Hinder door reiziger(s) of personeel door gedrag;148;17;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
780397;Hinder door reiziger(s) of personeel door gedrag;148;17;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Schiphol;NULL;NULL
788031;Hinder door reiziger(s) of personeel door gedrag;148;17;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Zuid;NULL;NULL
789790;Hinder door reiziger(s) of personeel door gedrag;148;17;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
790644;Hinder door reiziger(s) of personeel door gedrag;148;18;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
788805;Hinder door reiziger(s) of personeel door gedrag;148;18;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
778610;Hinder door reiziger(s) of personeel door gedrag;148;18;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
778566;Hinder door reiziger(s) of personeel door gedrag;148;19;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
778158;Hinder door reiziger(s) of personeel door gedrag;148;19;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
781097;Hinder door reiziger(s) of personeel door gedrag;148;19;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Zuid;NULL;NULL
784137;Hinder door reiziger(s) of personeel door gedrag;148;19;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
788731;Hinder door reiziger(s) of personeel door gedrag;148;19;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
787727;Hinder door reiziger(s) of personeel door gedrag;148;20;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Schiphol;NULL;NULL
787631;Hinder door reiziger(s) of personeel door gedrag;148;20;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
784331;Hinder door reiziger(s) of personeel door gedrag;148;20;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
783296;Hinder door reiziger(s) of personeel door gedrag;148;20;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Schiphol;NULL;NULL
786474;Hinder door reiziger(s) of personeel door gedrag;148;20;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Noordoost;NULL;NULL
778426;Hinder door reiziger(s) of personeel door gedrag;148;20;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
778876;Hinder door reiziger(s) of personeel door gedrag;148;20;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Schiphol;NULL;NULL
777553;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
781183;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
781692;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
785667;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
785857;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Schiphol;NULL;NULL
784214;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
787298;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Schiphol;NULL;NULL
788875;Hinder door reiziger(s) of personeel door gedrag;148;21;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Zuid;NULL;NULL
790139;Hinder door reiziger(s) of personeel door gedrag;148;22;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
782270;Hinder door reiziger(s) of personeel door gedrag;148;22;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Noordoost;NULL;NULL
781565;Hinder door reiziger(s) of personeel door gedrag;148;22;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
779891;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
783661;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
785863;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
786013;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Schiphol;NULL;NULL
785276;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
787590;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;Vrije baan;Randstad Noord;NULL;NULL
786830;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Schiphol;NULL;NULL
791535;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Zuid;NULL;NULL
791580;Hinder door reiziger(s) of personeel door gedrag;148;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
785041;Hinder door reiziger(s) of personeel door gedrag;148;24;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Schiphol;NULL;NULL
784124;Hinder door reiziger(s) of personeel door gedrag;148;24;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
784656;Hinder door reiziger(s) of personeel door gedrag;148;25;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
781435;Hinder door reiziger(s) of personeel door gedrag;148;25;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
781377;Hinder door reiziger(s) of personeel door gedrag;148;25;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
778367;Hinder door reiziger(s) of personeel door gedrag;148;25;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Zuid;NULL;NULL
781639;Hinder door reiziger(s) of personeel door gedrag;148;26;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
789599;Hinder door reiziger(s) of personeel door gedrag;148;26;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Randstad Noord;NULL;NULL
780333;Hinder door reiziger(s) of personeel door gedrag;148;27;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord-Noord;NULL;NULL
778320;Hinder door reiziger(s) of personeel door gedrag;148;27;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
784714;Hinder door reiziger(s) of personeel door gedrag;148;27;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
785793;Hinder door reiziger(s) of personeel door gedrag;148;27;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord-Noord;NULL;NULL
784749;Hinder door reiziger(s) of personeel door gedrag;148;28;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
778551;Hinder door reiziger(s) of personeel door gedrag;148;28;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
780318;Hinder door reiziger(s) of personeel door gedrag;148;28;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;Vrije baan;Randstad Noord-Noord;NULL;NULL
787869;Hinder door reiziger(s) of personeel door gedrag;148;28;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
786949;Hinder door reiziger(s) of personeel door gedrag;148;29;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
788619;Hinder door reiziger(s) of personeel door gedrag;148;29;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
784544;Hinder door reiziger(s) of personeel door gedrag;148;29;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Noord;NULL;NULL
782713;Hinder door reiziger(s) of personeel door gedrag;148;29;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord-Noord;NULL;NULL
783198;Hinder door reiziger(s) of personeel door gedrag;148;30;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Noordoost;NULL;NULL
790600;Hinder door reiziger(s) of personeel door gedrag;148;30;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
791406;Hinder door reiziger(s) of personeel door gedrag;148;30;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
785141;Hinder door reiziger(s) of personeel door gedrag;148;32;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
786058;Hinder door reiziger(s) of personeel door gedrag;148;33;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
786636;Hinder door reiziger(s) of personeel door gedrag;148;34;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
784665;Hinder door reiziger(s) of personeel door gedrag;148;34;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Schiphol;NULL;NULL
786591;Hinder door reiziger(s) of personeel door gedrag;148;35;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
779288;Hinder door reiziger(s) of personeel door gedrag;148;35;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
789468;Hinder door reiziger(s) of personeel door gedrag;148;36;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
788810;Hinder door reiziger(s) of personeel door gedrag;148;36;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
778844;Hinder door reiziger(s) of personeel door gedrag;148;37;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
780902;Hinder door reiziger(s) of personeel door gedrag;148;38;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
782576;Hinder door reiziger(s) of personeel door gedrag;148;38;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
785185;Hinder door reiziger(s) of personeel door gedrag;148;39;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
781683;Hinder door reiziger(s) of personeel door gedrag;148;39;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
788392;Hinder door reiziger(s) of personeel door gedrag;148;39;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
788024;Hinder door reiziger(s) of personeel door gedrag;148;41;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Noordoost;NULL;NULL
785023;Hinder door reiziger(s) of personeel door gedrag;148;41;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
784732;Hinder door reiziger(s) of personeel door gedrag;148;42;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
789431;Hinder door reiziger(s) of personeel door gedrag;148;42;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
787635;Hinder door reiziger(s) of personeel door gedrag;148;43;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
785267;Hinder door reiziger(s) of personeel door gedrag;148;43;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Zuid;NULL;NULL
782157;Hinder door reiziger(s) of personeel door gedrag;148;45;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
784149;Hinder door reiziger(s) of personeel door gedrag;148;45;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
783570;Hinder door reiziger(s) of personeel door gedrag;148;46;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
781510;Hinder door reiziger(s) of personeel door gedrag;148;46;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
791003;Hinder door reiziger(s) of personeel door gedrag;148;46;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
778792;Hinder door reiziger(s) of personeel door gedrag;148;47;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Zuid;NULL;NULL
781525;Hinder door reiziger(s) of personeel door gedrag;148;49;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
781703;Hinder door reiziger(s) of personeel door gedrag;148;50;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Schiphol;NULL;NULL
778556;Hinder door reiziger(s) of personeel door gedrag;148;50;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
780302;Hinder door reiziger(s) of personeel door gedrag;148;51;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
786939;Hinder door reiziger(s) of personeel door gedrag;148;51;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
789906;Hinder door reiziger(s) of personeel door gedrag;148;54;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Zuid;NULL;NULL
783105;Hinder door reiziger(s) of personeel door gedrag;148;55;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
786139;Hinder door reiziger(s) of personeel door gedrag;148;56;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
785717;Hinder door reiziger(s) of personeel door gedrag;148;56;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
787338;Hinder door reiziger(s) of personeel door gedrag;148;56;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
789347;Hinder door reiziger(s) of personeel door gedrag;148;57;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
777637;Hinder door reiziger(s) of personeel door gedrag;148;57;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
777544;Hinder door reiziger(s) of personeel door gedrag;148;58;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
781287;Hinder door reiziger(s) of personeel door gedrag;148;59;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
781349;Hinder door reiziger(s) of personeel door gedrag;148;62;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
787271;Hinder door reiziger(s) of personeel door gedrag;148;64;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
781959;Hinder door reiziger(s) of personeel door gedrag;148;65;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Noordoost;NULL;NULL
781647;Hinder door reiziger(s) of personeel door gedrag;148;68;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
781664;Hinder door reiziger(s) of personeel door gedrag;148;68;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Zuid;NULL;NULL
784520;Hinder door reiziger(s) of personeel door gedrag;148;69;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
788606;Hinder door reiziger(s) of personeel door gedrag;148;69;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
789137;Hinder door reiziger(s) of personeel door gedrag;148;69;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
777691;Hinder door reiziger(s) of personeel door gedrag;148;71;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Schiphol;NULL;NULL
787392;Hinder door reiziger(s) of personeel door gedrag;148;76;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Noord;NULL;NULL
778771;Hinder door reiziger(s) of personeel door gedrag;148;81;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Zuid;NULL;NULL
788599;Hinder door reiziger(s) of personeel door gedrag;148;82;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
788761;Hinder door reiziger(s) of personeel door gedrag;148;92;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
783409;Hinder door reiziger(s) of personeel door gedrag;148;94;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
789127;Hinder door reiziger(s) of personeel door gedrag;148;98;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
787418;Hinder door reiziger(s) of personeel door gedrag;148;99;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
783934;Hinder door reiziger(s) of personeel door gedrag;148;106;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
777732;Hinder door reiziger(s) of personeel door gezondheid;149;7;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Zuid;NULL;NULL
787584;Hinder door reiziger(s) of personeel door gezondheid;149;9;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord-Noord;NULL;NULL
789239;Hinder door reiziger(s) of personeel door gezondheid;149;10;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Schiphol;NULL;NULL
791160;Hinder door reiziger(s) of personeel door gezondheid;149;11;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord;NULL;NULL
785441;Hinder door reiziger(s) of personeel door gezondheid;149;12;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
785910;Hinder door reiziger(s) of personeel door gezondheid;149;12;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Zuid;NULL;NULL
781048;Hinder door reiziger(s) of personeel door gezondheid;149;14;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
787375;Hinder door reiziger(s) of personeel door gezondheid;149;16;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Noordoost;NULL;NULL
791146;Hinder door reiziger(s) of personeel door gezondheid;149;18;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Randstad Noord-Noord;NULL;NULL
790866;Hinder door reiziger(s) of personeel door gezondheid;149;18;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Ja;PPLG;Zuid;NULL;NULL
789811;Hinder door reiziger(s) of personeel door gezondheid;149;18;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
788663;Hinder door reiziger(s) of personeel door gezondheid;149;19;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
788060;Hinder door reiziger(s) of personeel door gezondheid;149;20;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
789820;Hinder door reiziger(s) of personeel door gezondheid;149;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
780611;Hinder door reiziger(s) of personeel door gezondheid;149;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Zuid;NULL;NULL
785966;Hinder door reiziger(s) of personeel door gezondheid;149;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
785350;Hinder door reiziger(s) of personeel door gezondheid;149;21;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
786233;Hinder door reiziger(s) of personeel door gezondheid;149;23;27;Nee;Nee;NULL;NULL;NULL;Nee;Nee;Nee;Vrije baan;Randstad Noord;NULL;NULL
791214;Hinder door reiziger(s) of personeel door gezondheid;149;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Randstad Noord;NULL;NULL
787316;Hinder door reiziger(s) of personeel door gezondheid;149;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord;NULL;NULL
787602;Hinder door reiziger(s) of personeel door gezondheid;149;23;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Zuid;NULL;NULL
786957;Hinder door reiziger(s) of personeel door gezondheid;149;24;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;PPLG;Noordoost;NULL;NULL
789068;Hinder door reiziger(s) of personeel door gezondheid;149;24;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord-Noord;NULL;NULL
791695;Hinder door reiziger(s) of personeel door gezondheid;149;25;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Nee;PPLG;Randstad Noord;NULL;NULL
784203;Hinder door reiziger(s) of personeel door gezondheid;149;25;27;Nee;Nee;NULL;NULL;NULL;Ja;Nee;Nee;Vrije baan;Randstad Noord-Noord;NULL;NULL
782149;Hinder door reiziger(s) of personeel door gezondheid;149;26;27;Nee;Nee;NULL;NULL;NULL;Ja;Ja;Ja;PPLG;Noordoost;NULL;NULL
